Unnamed: 0,timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,load,compensation_method
2258,05-04-2023 02:00,2,2,0,31.20704558,0,9.094869361,13198,Normal Operation
2259,05-04-2023 03:00,2,3,0,31.62625838,0,0.065060679,12786,Normal Operation
2260,05-04-2023 04:00,2,4,0,35.89631579,0,1.669122128,12542,Increased Power Supply
2261,05-04-2023 05:00,2,5,0,33.95570002,0,8.145615561,12493,Normal Operation
2262,05-04-2023 06:00,2,6,0,28.57602222,0,142.6755452,12700,Normal Operation
2263,05-04-2023 07:00,2,7,0,24.10910156,0,268.9464452,13115,Increased Renewable Energy Integration
2264,05-04-2023 08:00,2,8,0,32.16425201,0,260.7535887,13553,Increased Renewable Energy Integration
2265,05-04-2023 09:00,2,9,0,35.55376586,0,93.79163097,14453,Increased Power Supply
2266,05-04-2023 10:00,2,10,0,33.77592487,0,276.0665771,15190,Increased Renewable Energy Integration
2267,05-04-2023 11:00,2,11,0,35.42238762,0,160.2180929,15576,Increased Power Supply
2268,05-04-2023 12:00,2,12,0,28.94055234,0,230.9374132,15643,Increased Renewable Energy Integration
2269,05-04-2023 13:00,2,13,0,27.66690516,0,253.5242517,15610,Increased Renewable Energy Integration
2270,05-04-2023 14:00,2,14,0,26.31549324,0,176.2781053,15526,Normal Operation
2271,05-04-2023 15:00,2,15,0,29.72051767,0,149.7754848,15462,Normal Operation
2272,05-04-2023 16:00,2,16,0,29.60704602,0,278.8628422,15563,Increased Renewable Energy Integration
2273,05-04-2023 17:00,2,17,0,31.03338814,0,107.7133882,15766,Normal Operation
2274,05-04-2023 18:00,2,18,0,29.35351271,0,114.2425194,16116,Peak Load Shifting
2275,05-04-2023 19:00,2,19,0,29.33186135,0,2.134560873,16683,Peak Load Shifting
2276,05-04-2023 20:00,2,20,0,26.11652974,0,8.099729516,17444,Peak Load Shifting
2277,05-04-2023 21:00,2,21,0,34.70809507,0,2.197644577,17072,Peak Load Shifting
2278,05-04-2023 22:00,2,22,0,30.38259031,0,0.100634024,16294,Peak Load Shifting
2279,05-04-2023 23:00,2,23,0,29.12778033,0,5.080807742,15220,Normal Operation
2280,06-04-2023 00:00,3,0,0,26.26285373,0,7.264615714,14182,Normal Operation
2281,06-04-2023 01:00,3,1,0,23.34043445,0,3.496553405,13350,Normal Operation
2282,06-04-2023 02:00,3,2,0,36.53982096,0,7.488957995,12849,Increased Power Supply
2283,06-04-2023 03:00,3,3,0,32.77319354,0,4.384043341,12591,Normal Operation
2284,06-04-2023 04:00,3,4,0,21.88041079,0,1.717146173,12529,Normal Operation
2285,06-04-2023 05:00,3,5,0,33.8157115,0,0.905583938,12754,Normal Operation
2286,06-04-2023 06:00,3,6,0,34.61240585,0,96.89328945,13684,Normal Operation
2287,06-04-2023 07:00,3,7,0,30.62188061,0,241.9047807,15528,Increased Renewable Energy Integration
2288,06-04-2023 08:00,3,8,0,37.99055448,0,105.6914691,16810,Increased Power Supply
2289,06-04-2023 09:00,3,9,0,31.08359821,0,292.285405,17392,Increased Renewable Energy Integration
2290,06-04-2023 10:00,3,10,0,22.91588236,0,209.0280143,17733,Increased Renewable Energy Integration
2291,06-04-2023 11:00,3,11,0,31.82584501,0,223.1293773,17907,Increased Renewable Energy Integration
2292,06-04-2023 12:00,3,12,0,31.22448651,0,104.4541298,17966,Normal Operation
2293,06-04-2023 13:00,3,13,0,26.98351576,0,273.1765785,17947,Increased Renewable Energy Integration
2294,06-04-2023 14:00,3,14,0,32.86779418,0,216.9536432,17971,Increased Renewable Energy Integration
2295,06-04-2023 15:00,3,15,0,21.66167367,0,266.1014061,17904,Increased Renewable Energy Integration
2296,06-04-2023 16:00,3,16,0,34.95283414,0,289.1202743,17854,Increased Renewable Energy Integration
2297,06-04-2023 17:00,3,17,0,25.60939148,0,81.41024428,17932,Normal Operation
2298,06-04-2023 18:00,3,18,0,25.07526937,0,74.14680757,18090,Peak Load Shifting
2299,06-04-2023 19:00,3,19,0,29.43087614,0,2.953422023,18419,Peak Load Shifting
2300,06-04-2023 20:00,3,20,0,32.16486464,0,4.281021158,18959,Peak Load Shifting
2301,06-04-2023 21:00,3,21,0,30.81962032,0,9.64028406,18431,Peak Load Shifting
2302,06-04-2023 22:00,3,22,0,26.28670417,0,6.530660029,17404,Peak Load Shifting
2303,06-04-2023 23:00,3,23,0,27.46955354,0,7.828739298,16040,Normal Operation
2304,07-04-2023 00:00,4,0,0,24.33478826,0,3.255098852,14702,Normal Operation
2305,07-04-2023 01:00,4,1,0,28.87660049,0,1.445128128,13696,Normal Operation
2306,07-04-2023 02:00,4,2,0,35.37510607,0,2.567199419,13147,Increased Power Supply
2307,07-04-2023 03:00,4,3,0,29.97868531,0,2.56467691,12789,Normal Operation
2308,07-04-2023 04:00,4,4,0,34.29707127,0,5.831153283,12645,Normal Operation
2309,07-04-2023 05:00,4,5,0,37.27700669,0,3.414711325,12861,Increased Power Supply
2310,07-04-2023 06:00,4,6,0,27.0599074,0,259.9460089,13719,Increased Renewable Energy Integration
2311,07-04-2023 07:00,4,7,0,29.06713373,0,285.4077299,15556,Increased Renewable Energy Integration
2312,07-04-2023 08:00,4,8,0,40.85596431,0,251.5822437,16769,Increased Renewable Energy Integration
2313,07-04-2023 09:00,4,9,0,37.22171706,0,138.687734,17313,Increased Power Supply
2314,07-04-2023 10:00,4,10,0,21.63797737,0,253.0113096,17671,Increased Renewable Energy Integration
2315,07-04-2023 11:00,4,11,0,31.93574158,0,280.7289359,17889,Increased Renewable Energy Integration
2316,07-04-2023 12:00,4,12,0,30.00279996,0,286.758947,17951,Increased Renewable Energy Integration
2317,07-04-2023 13:00,4,13,0,34.13226555,0,220.7994627,18023,Increased Renewable Energy Integration
2318,07-04-2023 14:00,4,14,0,26.27510616,0,102.841661,18125,Normal Operation
2319,07-04-2023 15:00,4,15,0,25.80195814,0,59.93228834,18176,Normal Operation
2320,07-04-2023 16:00,4,16,0,26.61964642,0,86.80005704,18273,Normal Operation
2321,07-04-2023 17:00,4,17,0,27.14035727,0,291.3867295,18478,Increased Renewable Energy Integration
2322,07-04-2023 18:00,4,18,0,34.07662083,0,165.524206,18607,Peak Load Shifting
2323,07-04-2023 19:00,4,19,0,24.09399413,0,1.402519415,18873,Peak Load Shifting
2324,07-04-2023 20:00,4,20,0,26.8869305,0,0.545695778,19179,Peak Load Shifting
2325,07-04-2023 21:00,4,21,0,21.05493805,0,4.020408189,18578,Peak Load Shifting
2326,07-04-2023 22:00,4,22,0,35.03558912,0,0.555850991,17538,Peak Load Shifting
2327,07-04-2023 23:00,4,23,0,36.3551505,0,6.876008831,16170,Increased Power Supply
2328,08-04-2023 00:00,5,0,1,28.36463285,0,7.60325075,14813,Normal Operation
2329,08-04-2023 01:00,5,1,1,28.51025318,0,8.547123948,13822,Normal Operation
2330,08-04-2023 02:00,5,2,1,32.26610951,0,7.438422455,13197,Normal Operation
2331,08-04-2023 03:00,5,3,1,37.37241004,0,9.163513937,12835,Increased Power Supply
2332,08-04-2023 04:00,5,4,1,32.04305374,0,7.483011227,12677,Normal Operation
2333,08-04-2023 05:00,5,5,1,26.51229029,0,9.360756399,12830,Normal Operation
2334,08-04-2023 06:00,5,6,1,21.90588714,0,74.4922726,13679,Normal Operation
2335,08-04-2023 07:00,5,7,1,24.42436869,0,219.9391469,15536,Increased Renewable Energy Integration
2336,08-04-2023 08:00,5,8,1,30.36609725,0,123.3320833,16760,Normal Operation
2337,08-04-2023 09:00,5,9,1,26.72336238,0,248.8457935,17404,Increased Renewable Energy Integration
2338,08-04-2023 10:00,5,10,1,30.97483853,0,150.5426068,17816,Normal Operation
2339,08-04-2023 11:00,5,11,1,27.23537992,0,216.3374081,18043,Increased Renewable Energy Integration
2340,08-04-2023 12:00,5,12,1,24.70926784,0,283.5763172,18233,Increased Renewable Energy Integration
2341,08-04-2023 13:00,5,13,1,24.11484184,0,55.156658,18327,Normal Operation
2342,08-04-2023 14:00,5,14,1,37.81177255,0,52.77919558,18474,Increased Power Supply
2343,08-04-2023 15:00,5,15,1,34.44493875,0,242.569813,18545,Increased Renewable Energy Integration
2344,08-04-2023 16:00,5,16,1,38.65258976,0,211.5982629,18667,Increased Renewable Energy Integration
2345,08-04-2023 17:00,5,17,1,32.6997545,0,123.2449301,18790,Normal Operation
2346,08-04-2023 18:00,5,18,1,27.85004296,0,173.5991757,18858,Peak Load Shifting
2347,08-04-2023 19:00,5,19,1,36.61670461,0,9.194691043,19043,Peak Load Shifting
2348,08-04-2023 20:00,5,20,1,29.83465999,0,4.461507825,19323,Peak Load Shifting
2349,08-04-2023 21:00,5,21,1,31.10420885,0,9.366270952,18663,Peak Load Shifting
2350,08-04-2023 22:00,5,22,1,29.7858781,0,4.629598154,17625,Peak Load Shifting
2351,08-04-2023 23:00,5,23,1,15.2654789,0,2.042547244,16251,Normal Operation
2352,09-04-2023 00:00,6,0,1,38.02367506,0,1.513934642,14899,Increased Power Supply
2353,09-04-2023 01:00,6,1,1,32.45501973,0,9.93811813,13869,Normal Operation
2354,09-04-2023 02:00,6,2,1,31.6491153,0,3.338626615,13270,Normal Operation
2355,09-04-2023 03:00,6,3,1,29.69111969,0,1.600530253,12885,Normal Operation
2356,09-04-2023 04:00,6,4,1,30.8171391,0,0.084084309,12744,Normal Operation
2357,09-04-2023 05:00,6,5,1,27.01360532,0,2.855695665,12909,Normal Operation
2358,09-04-2023 06:00,6,6,1,33.08289676,0,139.1195413,13817,Normal Operation
2359,09-04-2023 07:00,6,7,1,23.46450828,0,294.9525435,15717,Increased Renewable Energy Integration
2360,09-04-2023 08:00,6,8,1,30.93034216,0,295.8046412,16962,Increased Renewable Energy Integration
2361,09-04-2023 09:00,6,9,1,32.80786735,0,105.8074826,17543,Normal Operation
2362,09-04-2023 10:00,6,10,1,29.00665433,0,66.61145972,17939,Normal Operation
2363,09-04-2023 11:00,6,11,1,31.85433896,0,117.7304028,18171,Normal Operation
2364,09-04-2023 12:00,6,12,1,25.04332804,0,149.4329893,18256,Normal Operation
2365,09-04-2023 13:00,6,13,1,25.17086615,0,160.2514002,18310,Normal Operation
2366,09-04-2023 14:00,6,14,1,31.18358561,0,204.7015768,18402,Increased Renewable Energy Integration
2367,09-04-2023 15:00,6,15,1,33.39274827,0,274.87569,18382,Increased Renewable Energy Integration
2368,09-04-2023 16:00,6,16,1,20.62567172,0,132.587003,18359,Normal Operation
2369,09-04-2023 17:00,6,17,1,32.61010318,0,262.4961339,18464,Increased Renewable Energy Integration
2370,09-04-2023 18:00,6,18,1,27.2839925,0,73.36973023,18470,Peak Load Shifting
2371,09-04-2023 19:00,6,19,1,29.03596956,0,3.128291168,18759,Peak Load Shifting
2372,09-04-2023 20:00,6,20,1,23.30241038,0,0.944928683,19113,Peak Load Shifting
2373,09-04-2023 21:00,6,21,1,25.7419138,0,5.84788023,18524,Peak Load Shifting
2374,09-04-2023 22:00,6,22,1,34.83062663,0,9.936698456,17538,Peak Load Shifting
2375,09-04-2023 23:00,6,23,1,30.16431687,0,5.595881411,16225,Normal Operation
2376,10-04-2023 00:00,0,0,0,28.08610799,0,5.452599069,14853,Normal Operation
2377,10-04-2023 01:00,0,1,0,29.41755824,0,0.403137074,13866,Normal Operation
2378,10-04-2023 02:00,0,2,0,32.44605912,0,1.392202234,13308,Normal Operation
2379,10-04-2023 03:00,0,3,0,32.20247248,0,5.132190891,12972,Normal Operation
2380,10-04-2023 04:00,0,4,0,29.624865,0,9.851785642,12854,Normal Operation
2381,10-04-2023 05:00,0,5,0,35.46479555,0,8.766077355,13030,Increased Power Supply
2382,10-04-2023 06:00,0,6,0,34.85231318,0,152.3671121,13894,Normal Operation
2383,10-04-2023 07:00,0,7,0,32.06686015,0,204.3234566,15725,Increased Renewable Energy Integration
2384,10-04-2023 08:00,0,8,0,30.27305891,0,275.0058994,17134,Increased Renewable Energy Integration
2385,10-04-2023 09:00,0,9,0,33.28660548,0,247.4236282,18008,Increased Renewable Energy Integration
2386,10-04-2023 10:00,0,10,0,31.57133711,0,98.46909985,18603,Normal Operation
2387,10-04-2023 11:00,0,11,0,35.30400036,0,233.3459898,18989,Increased Renewable Energy Integration
2388,10-04-2023 12:00,0,12,0,34.49780688,0,175.4732563,19211,Normal Operation
2389,10-04-2023 13:00,0,13,0,24.90873049,0,236.491702,19256,Increased Renewable Energy Integration
2390,10-04-2023 14:00,0,14,0,24.57018415,0,173.6288876,19326,Normal Operation
2391,10-04-2023 15:00,0,15,0,26.49375228,0,81.98954103,19386,Normal Operation
2392,10-04-2023 16:00,0,16,0,34.88069345,0,192.4773617,19364,Normal Operation
2393,10-04-2023 17:00,0,17,0,22.11845502,0,173.0334981,19407,Normal Operation
2394,10-04-2023 18:00,0,18,0,31.97378695,0,179.4804334,19439,Peak Load Shifting
2395,10-04-2023 19:00,0,19,0,31.81271546,0,2.292400198,19457,Peak Load Shifting
2396,10-04-2023 20:00,0,20,0,35.81324029,0,5.786667554,19206,Peak Load Shifting
2397,10-04-2023 21:00,0,21,0,30.90169345,0,0.878616179,18527,Peak Load Shifting
2398,10-04-2023 22:00,0,22,0,23.28395305,0,4.23677931,17667,Peak Load Shifting
2399,10-04-2023 23:00,0,23,0,25.2032252,0,3.290932662,16562,Normal Operation
2400,11-04-2023 00:00,1,0,0,24.09002239,0,8.152076278,15273,Normal Operation
2401,11-04-2023 01:00,1,1,0,27.31028017,0,1.101319383,14125,Normal Operation
2402,11-04-2023 02:00,1,2,0,29.08549216,0,6.827984502,13404,Normal Operation
2403,11-04-2023 03:00,1,3,0,24.17279237,0,4.065890709,12923,Normal Operation
2404,11-04-2023 04:00,1,4,0,37.35330995,0,5.877506805,12612,Increased Power Supply
2405,11-04-2023 05:00,1,5,0,23.37359314,0,2.055317719,12563,Normal Operation
2406,11-04-2023 06:00,1,6,0,36.73051712,0,209.9429303,12835,Increased Renewable Energy Integration
2407,11-04-2023 07:00,1,7,0,35.92581516,0,196.3135566,13464,Increased Power Supply
2408,11-04-2023 08:00,1,8,0,34.49151275,0,94.43403866,14127,Normal Operation
2409,11-04-2023 09:00,1,9,0,26.53116696,0,58.39829727,14998,Normal Operation
2410,11-04-2023 10:00,1,10,0,31.7122544,0,134.4607631,15592,Normal Operation
2411,11-04-2023 11:00,1,11,0,23.61314433,0,156.8805386,15858,Normal Operation
2412,11-04-2023 12:00,1,12,0,34.55453518,0,65.45105989,15889,Normal Operation
2413,11-04-2023 13:00,1,13,0,29.63007609,0,253.7418345,15779,Increased Renewable Energy Integration
2414,11-04-2023 14:00,1,14,0,27.95339893,0,136.0193594,15634,Normal Operation
2415,11-04-2023 15:00,1,15,0,23.88127577,0,278.4081865,15515,Increased Renewable Energy Integration
2416,11-04-2023 16:00,1,16,0,17.61246941,0,88.60252696,15463,Normal Operation
2417,11-04-2023 17:00,1,17,0,24.80729571,0,64.23373923,15642,Normal Operation
2418,11-04-2023 18:00,1,18,0,35.56399098,0,170.5790261,15913,Peak Load Shifting
2419,11-04-2023 19:00,1,19,0,27.98583286,0,6.756446359,16544,Peak Load Shifting
2420,11-04-2023 20:00,1,20,0,29.15335571,0,0.283905182,17043,Peak Load Shifting
2421,11-04-2023 21:00,1,21,0,33.27777179,0,0.77713198,16728,Peak Load Shifting
2422,11-04-2023 22:00,1,22,0,39.02834439,0,7.221789554,16136,Peak Load Shifting
2423,11-04-2023 23:00,1,23,0,36.62502327,0,5.545677904,15335,Increased Power Supply
2424,12-04-2023 00:00,2,0,0,25.13832498,0,1.271516646,14458,Normal Operation
2425,12-04-2023 01:00,2,1,0,20.28714714,0,6.140626784,13607,Normal Operation
2426,12-04-2023 02:00,2,2,0,41.7980713,0,8.102873606,12979,Increased Power Supply
2427,12-04-2023 03:00,2,3,0,41.34495806,0,7.529824301,12551,Increased Power Supply
2428,12-04-2023 04:00,2,4,0,30.94226798,0,2.4616246,12338,Normal Operation
2429,12-04-2023 05:00,2,5,0,23.64755877,0,2.581949667,12299,Normal Operation
2430,12-04-2023 06:00,2,6,0,34.81613267,0,259.0857989,12494,Increased Renewable Energy Integration
2431,12-04-2023 07:00,2,7,0,29.46008157,0,268.1544925,12967,Increased Renewable Energy Integration
2432,12-04-2023 08:00,2,8,0,29.43509438,0,62.31518368,13459,Normal Operation
2433,12-04-2023 09:00,2,9,0,34.47229422,0,90.22583951,14235,Normal Operation
2434,12-04-2023 10:00,2,10,0,31.67187373,0,118.8225339,14867,Normal Operation
2435,12-04-2023 11:00,2,11,0,24.07092544,0,198.7164627,15217,Normal Operation
2436,12-04-2023 12:00,2,12,0,28.37629032,0,140.2486897,15357,Normal Operation
2437,12-04-2023 13:00,2,13,0,33.30576464,0,261.0102284,15409,Increased Renewable Energy Integration
2438,12-04-2023 14:00,2,14,0,32.55126111,0,229.1679671,15396,Increased Renewable Energy Integration
2439,12-04-2023 15:00,2,15,0,31.31008287,0,75.11400578,15403,Normal Operation
2440,12-04-2023 16:00,2,16,0,34.66711477,0,206.1393756,15487,Increased Renewable Energy Integration
2441,12-04-2023 17:00,2,17,0,28.19141506,0,78.25315634,15767,Normal Operation
2442,12-04-2023 18:00,2,18,0,30.89334888,0,113.7589174,16106,Peak Load Shifting
2443,12-04-2023 19:00,2,19,0,13.1221045,0,1.009515181,16699,Peak Load Shifting
2444,12-04-2023 20:00,2,20,0,27.75174903,0,6.441393737,17217,Peak Load Shifting
2445,12-04-2023 21:00,2,21,0,33.81951454,0,7.218336015,16830,Peak Load Shifting
2446,12-04-2023 22:00,2,22,0,28.04802766,0,7.15827337,16144,Peak Load Shifting
2447,12-04-2023 23:00,2,23,0,27.66886304,0,7.231427079,15260,Normal Operation
2448,13-04-2023 00:00,3,0,0,24.79273524,0,1.694577856,14280,Normal Operation
2449,13-04-2023 01:00,3,1,0,35.01682946,0,3.150864543,13420,Increased Power Supply
2450,13-04-2023 02:00,3,2,0,32.74231637,0,8.441785085,12857,Normal Operation
2451,13-04-2023 03:00,3,3,0,34.12707299,0,8.983917502,12530,Normal Operation
2452,13-04-2023 04:00,3,4,0,21.36893019,0,2.791888866,12406,Normal Operation
2453,13-04-2023 05:00,3,5,0,29.19774978,0,0.230195162,12567,Normal Operation
2454,13-04-2023 06:00,3,6,0,28.59944496,0,192.9877754,13300,Normal Operation
2455,13-04-2023 07:00,3,7,0,28.59714147,0,287.2603692,14585,Increased Renewable Energy Integration
2456,13-04-2023 08:00,3,8,0,26.91986228,0,161.0332127,15710,Normal Operation
2457,13-04-2023 09:00,3,9,0,28.26947864,0,158.9602759,16744,Normal Operation
2458,13-04-2023 10:00,3,10,0,34.24822391,0,175.0018398,17439,Normal Operation
2459,13-04-2023 11:00,3,11,0,20.43574323,0,224.3563645,17828,Increased Renewable Energy Integration
2460,13-04-2023 12:00,3,12,0,38.88647384,0,141.9039916,18057,Increased Power Supply
2461,13-04-2023 13:00,3,13,0,32.41920563,0,265.9715082,18206,Increased Renewable Energy Integration
2462,13-04-2023 14:00,3,14,0,29.78834052,0,57.32034619,18296,Normal Operation
2463,13-04-2023 15:00,3,15,0,34.53417073,0,159.9410488,18381,Normal Operation
2464,13-04-2023 16:00,3,16,0,22.74082627,0,177.7479625,18448,Normal Operation
2465,13-04-2023 17:00,3,17,0,26.67649547,0,201.7580596,18600,Increased Renewable Energy Integration
2466,13-04-2023 18:00,3,18,0,29.39462284,0,119.0179781,18637,Peak Load Shifting
2467,13-04-2023 19:00,3,19,0,36.82780185,0,2.211085627,18923,Peak Load Shifting
2468,13-04-2023 20:00,3,20,0,29.76751709,0,0.494834871,19162,Peak Load Shifting
2469,13-04-2023 21:00,3,21,0,32.25027336,0,0.993210648,18447,Peak Load Shifting
2470,13-04-2023 22:00,3,22,0,27.05210502,0,3.239925005,17435,Peak Load Shifting
2471,13-04-2023 23:00,3,23,0,32.43421034,0,5.038830255,16097,Normal Operation
2472,14-04-2023 00:00,4,0,0,38.38619796,0,9.932530712,14773,Increased Power Supply
2473,14-04-2023 01:00,4,1,0,34.97763346,0,4.354434918,13715,Normal Operation
2474,14-04-2023 02:00,4,2,0,29.59272006,0,5.246460905,13102,Normal Operation
2475,14-04-2023 03:00,4,3,0,33.37745424,0,6.951572472,12784,Normal Operation
2476,14-04-2023 04:00,4,4,0,32.88758477,0,1.807339704,12658,Normal Operation
2477,14-04-2023 05:00,4,5,0,32.53293836,0,9.328270016,12838,Normal Operation
2478,14-04-2023 06:00,4,6,0,35.5597668,0,163.0862132,13784,Increased Power Supply
2479,14-04-2023 07:00,4,7,0,35.52238852,0,262.6998446,15716,Increased Renewable Energy Integration
2480,14-04-2023 08:00,4,8,0,29.36420702,0,244.5905659,17105,Increased Renewable Energy Integration
2481,14-04-2023 09:00,4,9,0,33.20939531,0,262.8115309,17754,Increased Renewable Energy Integration
2482,14-04-2023 10:00,4,10,0,28.08452539,0,117.9892787,18281,Normal Operation
2483,14-04-2023 11:00,4,11,0,25.38463802,0,198.3653056,18698,Normal Operation
2484,14-04-2023 12:00,4,12,0,28.65253122,0,120.8122656,18921,Normal Operation
2485,14-04-2023 13:00,4,13,0,29.61860924,0,77.25579018,19022,Normal Operation
2486,14-04-2023 14:00,4,14,0,21.69209505,0,221.0494359,19054,Increased Renewable Energy Integration
2487,14-04-2023 15:00,4,15,0,34.3016628,0,85.7493878,18877,Normal Operation
2488,14-04-2023 16:00,4,16,0,16.16337289,0,216.9244404,18922,Increased Renewable Energy Integration
2489,14-04-2023 17:00,4,17,0,43.5740847,0,211.9910762,18936,Increased Renewable Energy Integration
2490,14-04-2023 18:00,4,18,0,37.50939567,0,252.5621111,19027,Increased Renewable Energy Integration
2491,14-04-2023 19:00,4,19,0,28.69495638,0,3.748106314,19422,Peak Load Shifting
2492,14-04-2023 20:00,4,20,0,30.0471318,0,9.928317949,19571,Peak Load Shifting
2493,14-04-2023 21:00,4,21,0,31.51485937,0,6.805013693,18830,Peak Load Shifting
2494,14-04-2023 22:00,4,22,0,27.05419806,0,4.239986984,17792,Peak Load Shifting
2495,14-04-2023 23:00,4,23,0,30.96309574,0,6.77337975,16393,Normal Operation
2496,15-04-2023 00:00,5,0,1,29.28000011,0,5.216800325,14968,Normal Operation
2497,15-04-2023 01:00,5,1,1,29.52863641,0,1.116415715,13835,Normal Operation
2498,15-04-2023 02:00,5,2,1,30.90730532,0,7.958653048,13250,Normal Operation
2499,15-04-2023 03:00,5,3,1,23.43236101,0,5.643755803,12873,Normal Operation
2500,15-04-2023 04:00,5,4,1,30.19784862,0,7.958455579,12695,Normal Operation
2501,15-04-2023 05:00,5,5,1,30.81723873,0,1.549119404,12834,Normal Operation
2502,15-04-2023 06:00,5,6,1,30.64424811,0,162.1909721,13662,Normal Operation
2503,15-04-2023 07:00,5,7,1,28.92084622,0,80.31317803,15553,Normal Operation
2504,15-04-2023 08:00,5,8,1,35.68928888,0,189.7669319,16897,Increased Power Supply
2505,15-04-2023 09:00,5,9,1,28.23173723,0,116.2608822,17482,Normal Operation
2506,15-04-2023 10:00,5,10,1,31.13662953,0,146.1082744,17897,Normal Operation
2507,15-04-2023 11:00,5,11,1,36.48648767,0,54.35372599,18096,Increased Power Supply
2508,15-04-2023 12:00,5,12,1,29.6031193,0,145.697647,18177,Normal Operation
2509,15-04-2023 13:00,5,13,1,31.07231634,0,252.2002765,18203,Increased Renewable Energy Integration
2510,15-04-2023 14:00,5,14,1,29.51807682,0,185.6805917,18272,Normal Operation
2511,15-04-2023 15:00,5,15,1,36.18684897,0,52.45013173,18255,Increased Power Supply
2512,15-04-2023 16:00,5,16,1,28.71137719,0,167.4609551,18232,Normal Operation
2513,15-04-2023 17:00,5,17,1,36.41677289,0,122.8629119,18300,Increased Power Supply
2514,15-04-2023 18:00,5,18,1,29.48206053,0,169.3876638,18390,Peak Load Shifting
2515,15-04-2023 19:00,5,19,1,25.70270138,0,2.458871501,18821,Peak Load Shifting
2516,15-04-2023 20:00,5,20,1,33.39686585,0,5.726624091,18987,Peak Load Shifting
2517,15-04-2023 21:00,5,21,1,28.47666083,0,8.801801853,18350,Peak Load Shifting
2518,15-04-2023 22:00,5,22,1,33.1025045,0,4.182281553,17323,Peak Load Shifting
2519,15-04-2023 23:00,5,23,1,16.35297808,0,5.462859492,15999,Normal Operation
2520,16-04-2023 00:00,6,0,1,30.02602631,0,1.664894,14614,Normal Operation
2521,16-04-2023 01:00,6,1,1,27.70197351,0,2.659458559,13607,Normal Operation
2522,16-04-2023 02:00,6,2,1,24.68370657,0,1.339257625,13053,Normal Operation
2523,16-04-2023 03:00,6,3,1,27.23379499,0,4.099188449,12722,Normal Operation
2524,16-04-2023 04:00,6,4,1,27.13148428,0,5.903356587,12603,Normal Operation
2525,16-04-2023 05:00,6,5,1,29.76007103,0,2.8401953,12781,Normal Operation
2526,16-04-2023 06:00,6,6,1,23.16336769,0,259.4741687,13726,Increased Renewable Energy Integration
2527,16-04-2023 07:00,6,7,1,31.5813689,0,78.46750065,15644,Normal Operation
2528,16-04-2023 08:00,6,8,1,36.83107393,0,178.3220901,16910,Increased Power Supply
2529,16-04-2023 09:00,6,9,1,31.40464248,0,180.2740172,17454,Normal Operation
2530,16-04-2023 10:00,6,10,1,34.04494305,0,292.9126245,17766,Increased Renewable Energy Integration
2531,16-04-2023 11:00,6,11,1,35.47281227,0,213.7451735,17935,Increased Renewable Energy Integration
2532,16-04-2023 12:00,6,12,1,36.18244756,0,121.9600733,17922,Increased Power Supply
2533,16-04-2023 13:00,6,13,1,39.35069346,0,110.1998275,17847,Increased Power Supply
2534,16-04-2023 14:00,6,14,1,27.50399001,0,82.06205141,17862,Normal Operation
2535,16-04-2023 15:00,6,15,1,26.40758007,0,239.128681,17805,Increased Renewable Energy Integration
2536,16-04-2023 16:00,6,16,1,33.91732824,0,222.689164,17817,Increased Renewable Energy Integration
2537,16-04-2023 17:00,6,17,1,33.5413311,0,202.4692818,17946,Increased Renewable Energy Integration
2538,16-04-2023 18:00,6,18,1,33.8783765,0,60.21011074,18100,Peak Load Shifting
2539,16-04-2023 19:00,6,19,1,39.44641227,0,3.181719409,18627,Peak Load Shifting
2540,16-04-2023 20:00,6,20,1,30.05684954,0,4.845238341,18796,Peak Load Shifting
2541,16-04-2023 21:00,6,21,1,32.1307828,0,8.378394123,18242,Peak Load Shifting
2542,16-04-2023 22:00,6,22,1,25.09805874,0,3.14817756,17256,Peak Load Shifting
2543,16-04-2023 23:00,6,23,1,40.67660562,0,3.765372193,15985,Increased Power Supply
2544,17-04-2023 00:00,0,0,0,28.31727539,0,3.2933793,14707,Normal Operation
2545,17-04-2023 01:00,0,1,0,28.45892036,0,0.08965336,13666,Normal Operation
2546,17-04-2023 02:00,0,2,0,28.26625054,0,9.552015391,13059,Normal Operation
2547,17-04-2023 03:00,0,3,0,26.77552071,0,1.389958841,12704,Normal Operation
2548,17-04-2023 04:00,0,4,0,26.35281476,0,2.876674782,12587,Normal Operation
2549,17-04-2023 05:00,0,5,0,27.38147859,0,1.293033021,12782,Normal Operation
2550,17-04-2023 06:00,0,6,0,23.17102036,0,69.2512333,13642,Normal Operation
2551,17-04-2023 07:00,0,7,0,26.0734104,0,277.9939359,15541,Increased Renewable Energy Integration
2552,17-04-2023 08:00,0,8,0,39.74481556,0,108.2674584,16843,Increased Power Supply
2553,17-04-2023 09:00,0,9,0,33.67827572,0,136.0408817,17390,Normal Operation
2554,17-04-2023 10:00,0,10,0,34.62952088,0,120.1261271,17687,Normal Operation
2555,17-04-2023 11:00,0,11,0,35.88604394,0,153.4061507,17889,Increased Power Supply
2556,17-04-2023 12:00,0,12,0,39.17067282,0,228.5121998,17925,Increased Renewable Energy Integration
2557,17-04-2023 13:00,0,13,0,21.14288724,0,267.6489084,17821,Increased Renewable Energy Integration
2558,17-04-2023 14:00,0,14,0,23.85058442,0,95.64968738,17764,Normal Operation
